Herman_Moore,per:title,wide receiver
Herman_Moore,per:origin,American
Herman_Moore,per:date_of_birth,"October 20 , 1969"
Herman_Moore,per:title,football player
Herman_Moore,per:schools_attended,George Washington High School
Herman_Moore,per:cities_of_residence,Danville
Herman_Moore,per:title,athlete
Randy_Johnson,per:title,pitcher
Randy_Johnson,per:date_of_birth,"September 10 , 1963"
Randy_Johnson,per:origin,American
Randy_Johnson,per:other_family,Greg Maddux
Lleyton_Hewitt,per:date_of_birth,24 February 1981
Felix_Sanchez,per:origin,Dominican
Francis_Mer,per:date_of_birth,25 May 1939
Francis_Mer,per:title,businessman
Francis_Mer,per:city_of_birth,Pau
Francis_Mer,per:origin,French
Francis_Mer,per:title,industrialist
Francis_Mer,per:title,chairman
Francis_Mer,per:title,Prime Minister
Francis_Mer,per:title,president
Francis_Mer,per:title,Minister
Fred_Funk,per:date_of_birth,"June 14 , 1956"
Fred_Funk,per:title,golfer
Fred_Funk,per:origin,American
Fred_Funk,per:city_of_birth,Takoma Park
Fred_Funk,per:stateorprovince_of_birth,Maryland
Fred_Funk,per:cities_of_residence,Beltsville
Paek_Nam_Sun,per:origin,Korean
Al_Davis,per:title,executive
Al_Davis,per:origin,American
Al_Davis,per:title,coach
Al_Davis,per:title,general manager
Al_Davis,per:title,principal owner
Al_Davis,per:title,head coach
Al_Davis,per:title,owner
Al_Davis,per:title,principal owner
Julius_Erving,per:date_of_birth,"February 22 , 1950"
Julius_Erving,per:title,scorer
Taufik_Hidayat,per:date_of_birth,10 August 1981
Chakib_Khelil,per:title,Minister
Chakib_Khelil,per:countries_of_residence,Algeria
Chakib_Khelil,per:date_of_birth,8 August 1939
Chakib_Khelil,per:country_of_birth,Morocco
Chakib_Khelil,per:date_of_birth,8 August 1939
Chakib_Khelil,per:schools_attended,Ohio State University
Chakib_Khelil,per:schools_attended,Texas A&M University
Benazir_Bhutto,per:countries_of_residence,Urdu
Benazir_Bhutto,per:religion,Muslim
Benazir_Bhutto,per:city_of_birth,Karachi
Benazir_Bhutto,per:schools_attended,Harvard University
Benazir_Bhutto,per:schools_attended,University of Oxford
Benazir_Bhutto,per:schools_attended,Harvard University
Benazir_Bhutto,per:title,President
Benazir_Bhutto,per:schools_attended,University of Oxford
Benazir_Bhutto,per:title,leader
Benazir_Bhutto,per:title,Prime Minister
Benazir_Bhutto,per:title,Leader
Ray_Liotta,per:origin,American
Ray_Liotta,per:origin,Italian
Ray_Liotta,per:date_of_birth,"December 18 , 1954"
Ray_Liotta,per:title,actor
Ray_Liotta,per:city_of_birth,Newark
Ray_Liotta,per:date_of_birth,"December 18 , 1954"
Ray_Liotta,per:stateorprovince_of_birth,New Jersey
Ray_Liotta,per:title,owner
Ray_Liotta,per:siblings,Linda
Ray_Liotta,per:origin,Scottish
Ray_Liotta,per:religion,Roman Catholic
Ray_Liotta,per:schools_attended,Union High School
Ray_Liotta,per:cities_of_residence,Miami
Ray_Liotta,per:schools_attended,BFA
Ray_Liotta,per:cities_of_residence,Miami
Ray_Liotta,per:schools_attended,BFA
Abba_Eban,per:title,politician
Abba_Eban,per:title,scholar
Abba_Eban,per:title,politician
Abba_Eban,per:title,diplomat
Abba_Eban,per:origin,Israeli
Abba_Eban,per:title,Affairs Minister
Abba_Eban,per:title,ambassador
Abba_Eban,per:countries_of_residence,United States
Abba_Eban,per:title,Vice President
Alberto_Acosta,per:date_of_birth,23 August 1966
Alberto_Acosta,per:title,footballer
Thomas_Enqvist,per:title,tennis player
Thomas_Enqvist,per:date_of_birth,13 March 1974
Augusto_Roa_Bastos,per:title,novelist
Augusto_Roa_Bastos,per:title,screenwriter
Augusto_Roa_Bastos,per:title,journalist
Augusto_Roa_Bastos,per:title,professor
Augusto_Roa_Bastos,per:origin,Paraguayan
John_Stockton,per:origin,American
John_Stockton,per:date_of_birth,"March 26 , 1962"
John_Stockton,per:title,basketball player
John_Stockton,per:title,point guard
John_Stockton,per:countries_of_residence,United States
Carolyn_Kuhl,per:date_of_birth,"July 24 , 1952"
Carolyn_Kuhl,per:title,judge
Carolyn_Kuhl,per:schools_attended,Duke Law School
Carolyn_Kuhl,per:title,judge
Carolyn_Kuhl,per:date_of_birth,"July 24 , 1952"
Jan_Peter_Balkenende,per:alternate_names,Jan Pieter
Jan_Peter_Balkenende,per:alternate_names,Jan Peter
Jan_Peter_Balkenende,per:alternate_names,Balkenende Jr
Jan_Peter_Balkenende,per:alternate_names,Balkenende Jr
Jan_Peter_Balkenende,per:alternate_names,Jan Peter
Jan_Peter_Balkenende,per:children,Jan Pieter
Jan_Peter_Balkenende,per:title,professor
Jan_Peter_Balkenende,per:cities_of_residence,Amsterdam
Jan_Peter_Balkenende,per:religion,Christian
Jan_Peter_Balkenende,per:title,deputy
Jan_Peter_Balkenende,per:title,Party Leader
Jan_Peter_Balkenende,per:title,candidate
Jan_Peter_Balkenende,per:countries_of_residence,Netherlands
Scott_Hubbard,per:title,professor
Scott_Hubbard,per:title,representative
Scott_Hubbard,per:title,director
Scott_Hubbard,per:title,representative
Scott_Hubbard,per:title,director
Scott_Hubbard,per:title,founder
Henning_Scherf,per:origin,German
Henning_Scherf,per:title,politician
Henning_Scherf,per:title,lawyer
Henning_Scherf,per:date_of_birth,31 October 1938
Henning_Scherf,per:city_of_birth,Bremen
Henning_Scherf,per:title,President
Henning_Scherf,per:cities_of_residence,Berlin
Henning_Scherf,per:religion,Protestant
Henning_Scherf,per:schools_attended,University of Hamburg
Ellen_MacArthur,per:title,sailor
Ellen_MacArthur,per:date_of_birth,8 July 1976
Gordon_Campbell,per:title,Mayor
Gordon_Campbell,per:date_of_birth,"January 12 , 1948"
Gordon_Campbell,per:title,diplomat
Gordon_Campbell,per:origin,Canadian
Gordon_Campbell,per:title,politician
Gordon_Campbell,per:cities_of_residence,Vancouver
Gordon_Campbell,per:title,leader
Tony_Blair,per:origin,British
Tony_Blair,per:title,politician
Tony_Blair,per:title,Prime Minister
Tony_Blair,per:countries_of_residence,United Kingdom
Tony_Blair,per:date_of_birth,6 May 1953
Tony_Blair,per:title,Envoy
Tony_Blair,per:title,executive chairman
Tony_Blair,per:parents,Leo
Tony_Blair,per:city_of_birth,Edinburgh
Tony_Blair,per:title,barrister
Tony_Blair,per:schools_attended,St John 's College
Tony_Blair,per:title,barrister
Tony_Blair,per:schools_attended,Fettes College
Tony_Blair,per:cities_of_residence,Oxford
Tony_Blair,per:title,Home Secretary
Tony_Blair,per:title,Leader
Tony_Blair,per:title,leader
Tony_Blair,per:title,Prime Minister
Michael_Schumacher,per:countries_of_residence,Jordan
Michael_Schumacher,per:title,driver
Michael_Schumacher,per:title,driver
Vince_Dooley,per:date_of_birth,"September 4 , 1932"
Vince_Dooley,per:title,athletic director
Vince_Dooley,per:title,coach
Vince_Dooley,per:title,Mobile
Vince_Dooley,per:schools_attended,McGill Institute
Patrik_Kristiansson,per:title,athlete
Patrik_Kristiansson,per:origin,Swedish pole
Patrik_Kristiansson,per:origin,Swedish pole
Patrik_Kristiansson,per:title,athlete
Patrik_Kristiansson,per:date_of_birth,3 June 1977
Patrik_Kristiansson,per:date_of_birth,3 June 1977
Patrik_Kristiansson,per:alternate_names,Arne Patrik Kristiansson
Patrik_Kristiansson,per:spouse,Arne Patrik Klüft
Sidney_Poitier,per:title,actor
Sidney_Poitier,per:title,Actor
Sidney_Poitier,per:title,Actor
Sidney_Poitier,per:title,Actor
Sidney_Poitier,per:title,Ambassador
Anthony_LaPaglia,per:title,actor
Anthony_LaPaglia,per:siblings,Simon
Kurt_Suzuki,per:date_of_birth,"October 4 , 1983"
Kurt_Suzuki,per:title,catcher
Kurt_Suzuki,per:origin,American
Kurt_Suzuki,per:schools_attended,Cal State Fullerton
David_McKiernan,per:date_of_birth,"December 11 , 1950"
David_McKiernan,per:title,Commander
David_McKiernan,per:countries_of_residence,Afghanistan
David_McKiernan,per:countries_of_residence,Afghanistan
David_McKiernan,per:title,Commander
David_McKiernan,per:countries_of_residence,United States
David_McKiernan,per:title,General
David_McKiernan,per:countries_of_residence,Afghanistan
David_McKiernan,per:title,General
David_McKiernan,per:countries_of_residence,Iraq
David_McKiernan,per:title,Deputy
Patrice_Chereau,per:origin,French
Patrice_Chereau,per:countries_of_residence,France
Patrice_Chereau,per:title,artistic director
Patrice_Chereau,per:title,stage designer
Patrice_Chereau,per:cities_of_residence,Sartrouville
Patrice_Chereau,per:title,costume designer
Patrice_Chereau,per:title,designer
Patrice_Chereau,per:title,director
Nicole_Kidman,per:date_of_birth,20 June 1967
Nicole_Kidman,per:title,singer
Nicole_Kidman,per:origin,Australian
Nicole_Kidman,per:title,actress
Nicole_Kidman,per:title,Actress
Debbie_Reynolds,per:origin,American
Debbie_Reynolds,per:title,actress
Debbie_Reynolds,per:origin,American
Debbie_Reynolds,per:title,performer
Debbie_Reynolds,per:cities_of_residence,Hollywood
Pierce_Brosnan,per:title,actor
Pierce_Brosnan,per:title,actor
Abel_Pacheco,per:title,president
Abel_Pacheco,per:spouse,Elsa María Muñoz Batha
Abel_Pacheco,per:spouse,Elsa María Muñoz Batha
Abel_Pacheco,per:spouse,Leila Rodríguez Stahl
Abel_Pacheco,per:spouse,his
Leon_LaPorte,per:title,Commander
Leon_LaPorte,per:countries_of_residence,United States
Leon_LaPorte,per:title,General
Leon_LaPorte,per:date_of_birth,"October 5 , 1946"
Leon_LaPorte,per:schools_attended,University of Rhode Island
Leon_LaPorte,per:schools_attended,University of California
Leon_LaPorte,per:countries_of_residence,United States
Leon_LaPorte,per:title,assistant Professor
Leon_LaPorte,per:title,commander
Leon_LaPorte,per:countries_of_residence,United States
Charlie_Hunnam,per:title,actor
Charlie_Hunnam,per:title,Actor
Charlie_Hunnam,per:title,Actor
Charlie_Hunnam,per:title,Teller
Charlie_Hunnam,per:title,Teller
Charlie_Hunnam,per:city_of_birth,Newcastle upon Tyne
Charlie_Hunnam,per:date_of_birth,10 April 1980
Charlie_Hunnam,per:country_of_birth,England
Charlie_Hunnam,per:title,gangster
Charlie_Hunnam,per:schools_attended,Queen Elizabeth Grammar School
Bruce_Willis,per:date_of_birth,"March 19 , 1955"
Bruce_Willis,per:title,actor
Bruce_Willis,per:origin,American
Bruce_Willis,per:origin,German
Bruce_Willis,per:origin,American
Bruce_Willis,per:country_of_birth,Germany
Larry_Ellison,per:date_of_birth,"August 17 , 1944"
Larry_Ellison,per:title,magnate
Larry_Ellison,per:city_of_birth,New York City
Larry_Ellison,per:religion,Jewish
Leonardo_Del_Vecchio,per:title,businessman
Leonardo_Del_Vecchio,per:title,founder
Leonardo_Del_Vecchio,per:date_of_birth,22 May 1935
Leonardo_Del_Vecchio,per:title,chairman
Leonardo_Del_Vecchio,per:date_of_birth,1935
Leonardo_Del_Vecchio,per:city_of_birth,Barletta
Leonardo_Del_Vecchio,per:city_of_birth,Milan
Leonardo_Del_Vecchio,per:city_of_death,Milan
Leonardo_Del_Vecchio,per:cities_of_residence,Belluno
Paul_Wolfowitz,per:title,political scientist
Paul_Wolfowitz,per:title,scholar
Paul_Wolfowitz,per:title,architect
Amelie_Mauresmo,per:origin,French
Larry_Beinfest,per:origin,American
Larry_Beinfest,per:title,executive
Larry_Beinfest,per:title,president
Larry_Beinfest,per:title,president
Larry_Beinfest,per:title,general manager
Larry_Beinfest,per:origin,American
Larry_Beinfest,per:date_of_birth,"March 3 , 1964"
Larry_Beinfest,per:title,general manager
Larry_Beinfest,per:city_of_birth,Encino
Larry_Beinfest,per:stateorprovince_of_birth,California
Larry_Beinfest,per:title,shortstop
Larry_Beinfest,per:title,captain
James_McGreevey,per:origin,American
James_McGreevey,per:date_of_birth,"August 6 , 1957"
James_McGreevey,per:title,Governor
James_McGreevey,per:title,politician
James_McGreevey,per:title,Mayor
James_McGreevey,per:origin,Israeli
James_McGreevey,per:title,Governor
James_McGreevey,per:countries_of_residence,United States
James_McGreevey,per:title,governor
Yusaku_Miyazato,per:parents,Yūsaku Miyazato
Yusaku_Miyazato,per:date_of_birth,19 June 1980
Yusaku_Miyazato,per:title,golfer
Yusaku_Miyazato,per:spouse,Miyazato Yūsaku
Yusaku_Miyazato,per:date_of_birth,19 June 1980
Yusaku_Miyazato,per:title,golfer
Yusaku_Miyazato,per:origin,Japanese
Yusaku_Miyazato,per:city_of_birth,Okinawa
Yusaku_Miyazato,per:country_of_birth,Japan
Yusaku_Miyazato,per:schools_attended,Tohoku Fukushi University
Yale_Kamisar,per:schools_attended,New York University
Farouk_Kaddoumi,per:title,Secretary - general
Farouk_Kaddoumi,per:title,Chairman
Farouk_Kaddoumi,per:date_of_birth,18 August 1931
Farouk_Kaddoumi,per:countries_of_residence,Tunisia
Farouk_Kaddoumi,per:other_family,Faruq al - Qaddumi
Farouk_Kaddoumi,per:alternate_names,Abu al - Lutf
Farouk_Kaddoumi,per:country_of_birth,Israel
Farouk_Kaddoumi,per:date_of_birth,18 August 1931
Farouk_Kaddoumi,per:countries_of_residence,Saudi Arabia
Farouk_Kaddoumi,per:cities_of_residence,Cairo
Farouk_Kaddoumi,per:countries_of_residence,Egypt
Farouk_Kaddoumi,per:schools_attended,American University
Jacques_Kallis,per:title,coach
Jacques_Kallis,per:date_of_birth,16 October 1975
Jacques_Kallis,per:title,cricketer
Alanna_Ubach,per:origin,American
Alanna_Ubach,per:title,actress
Alanna_Ubach,per:date_of_birth,"October 3 , 1975"
Alanna_Ubach,per:title,assistant
Muhammad_Ibrahim_Bilal,per:charges,conspiracy
Muhammad_Ibrahim_Bilal,per:siblings,Maher
Muhammad_Ibrahim_Bilal,per:siblings,Jeffrey Leon Battle
Muhammad_Ibrahim_Bilal,per:siblings,Muhammad Ibrahim Bilal
Muhammad_Ibrahim_Bilal,per:siblings,his
Muhammad_Ibrahim_Bilal,per:siblings,Patrice Lumumba Ford
Muhammad_Ibrahim_Bilal,per:other_family,Ahmed Ibrahim Bilal
Muhammad_Ibrahim_Bilal,per:siblings,Patrice Lumumba Ford
Ian_Moran,per:origin,American
Ian_Moran,per:date_of_birth,"August 24 , 1972"
Ian_Moran,per:title,defenseman
Ian_Moran,per:title,scout
Ian_Moran,per:title,Director
Ian_Moran,per:title,head coach
Joe_Crede,per:title,baseman
Joe_Crede,per:date_of_birth,"April 26 , 1978"
Joe_Crede,per:schools_attended,Fatima High School
Joe_Crede,per:schools_attended,Fatima High School
Bernard_Giraudeau,per:title,writer
Bernard_Giraudeau,per:title,producer
Bernard_Giraudeau,per:title,film director
Bernard_Giraudeau,per:title,actor
Bernard_Giraudeau,per:date_of_birth,18 June 1947
Bernard_Giraudeau,per:city_of_birth,La Rochelle
Bernard_Giraudeau,per:title,engineer
Rubens_Barrichello,per:origin,Portuguese
Rubens_Barrichello,per:title,driver
Rubens_Barrichello,per:date_of_birth,23 May 1972
Rubens_Barrichello,per:title,chairman
Shafal_Mosed,per:cities_of_residence,Buffalo
Shafal_Mosed,per:cities_of_residence,Lackawanna
Shafal_Mosed,per:cities_of_residence,Detroit
Shafal_Mosed,per:cities_of_residence,Buffalo
Samuel_Waksal,per:title,founder
Samuel_Waksal,per:date_of_birth,"September 8 , 1947"
Samuel_Waksal,per:title,founder
Samuel_Waksal,per:city_of_birth,Paris
Samuel_Waksal,per:country_of_birth,France
Samuel_Waksal,per:date_of_birth,"September 8 , 1947"
Samuel_Waksal,per:schools_attended,Ohio State University
Todd_Haynes,per:title,filmmaker
Andrew_Luster,per:date_of_birth,"December 15 , 1963"
Andrew_Luster,per:children,Andrew Luster
Andrew_Luster,per:title,psychiatrist
Andrew_Luster,per:title,psychiatrist
Andrew_Luster,per:parents,Henry Luster
Andrew_Luster,per:schools_attended,Windward School
Andrew_Luster,per:cities_of_residence,Los Angeles
Andrew_Luster,per:cities_of_residence,Malibu
Ben_Lee,per:date_of_birth,11 September 1978
Ben_Lee,per:title,musician
Ben_Lee,per:title,musician
Buddy_Ryan,per:title,coach
Buddy_Ryan,per:origin,American
Buddy_Ryan,per:alternate_names,James David
Buddy_Ryan,per:title,head coach
Buddy_Ryan,per:title,defensive line coach
Buddy_Ryan,per:title,defensive coordinator
Ajit_Agarkar,per:date_of_birth,4 December 1977
Ajit_Agarkar,per:title,analyst
David_Glenn,per:date_of_birth,30 November 1962
David_Glenn,per:title,footballer
Martha_Bowen,per:title,swimmer
Gerald_Barbarito,per:title,Bishop
Gerald_Barbarito,per:religion,Catholic
Gerald_Barbarito,per:title,Bishop
Gerald_Barbarito,per:parents,Anna Marie LaPorte Barbarito
Gerald_Barbarito,per:children,Gerald Michael Barbarito
Gerald_Barbarito,per:stateorprovince_of_birth,New York
Gerald_Barbarito,per:city_of_birth,Brooklyn
Gerald_Barbarito,per:schools_attended,Cathedral Prep Seminary
Brian_Campbell,per:date_of_birth,"May 23 , 1979"
Brian_Campbell,per:title,defenceman
Brian_Campbell,per:origin,Canadian
Brian_Campbell,per:schools_attended,Strathroy District Collegiate Institute
Brian_Campbell,per:schools_attended,Colborne Street Public School
Brian_Campbell,per:schools_attended,Canterbury High School
Brian_Campbell,per:cities_of_residence,Ottawa
Brian_Campbell,per:schools_attended,Ontario Hockey League
Brian_Campbell,per:siblings,Craig
Franz_Muentefering,per:origin,German
Franz_Muentefering,per:title,politician
Franz_Muentefering,per:date_of_birth,16 January 1940
Franz_Muentefering,per:title,Chairman
Franz_Muentefering,per:title,Minister
Franz_Muentefering,per:title,salesman
Inocencio_Arias,per:title,diplomat
Inocencio_Arias,per:date_of_birth,"April 20 , 1940"
Inocencio_Arias,per:title,consul general
Inocencio_Arias,per:countries_of_residence,United States
Inocencio_Arias,per:origin,Spanish
Inocencio_Arias,per:city_of_birth,Albox
Inocencio_Arias,per:alternate_names,Chencho
Inocencio_Arias,per:title,Secretary
Wolfgang_Schuessel,per:origin,Austrian
Wolfgang_Schuessel,per:title,politician
Wolfgang_Schuessel,per:origin,German
Wolfgang_Schuessel,per:date_of_birth,7 June 1945
Wolfgang_Schuessel,per:title,Chancellor
Wolfgang_Schuessel,per:schools_attended,University of Vienna
Brian_Clemens,per:title,producer
Brian_Clemens,per:title,screenwriter
Brian_Clemens,per:city_of_birth,Croydon
Steven_Curtis_Chapman,per:religion,Christian
Steven_Curtis_Chapman,per:origin,American
Steven_Curtis_Chapman,per:date_of_birth,"November 21 , 1962"
Steven_Curtis_Chapman,per:title,singer
Steven_Curtis_Chapman,per:title,artist
Don_Boudria,per:date_of_birth,"August 30 , 1949"
Don_Boudria,per:title,politician
Don_Boudria,per:origin,Canadian
Don_Boudria,per:stateorprovince_of_birth,Ontario
Don_Boudria,per:stateorprovince_of_birth,Quebec
Don_Boudria,per:cities_of_residence,Cumberland
Don_Boudria,per:title,councillor
Francis_Ricciardone,per:origin,United States
Francis_Ricciardone,per:title,Ambassador
Francis_Ricciardone,per:title,ambassador
Francis_Ricciardone,per:title,Deputy Ambassador
Mauricio_Macri,per:title,businessman
Mauricio_Macri,per:title,politician
Mauricio_Macri,per:date_of_birth,8 February 1959
Mauricio_Macri,per:origin,Spanish
Mauricio_Macri,per:title,leader
Mauricio_Macri,per:title,civil engineer
Mauricio_Macri,per:schools_attended,Columbia University
Mauricio_Macri,per:title,president
Mauricio_Macri,per:title,general
Mauricio_Macri,per:title,president
Mauricio_Macri,per:title,president
Spike_Lee,per:date_of_birth,"March 20 , 1957"
Spike_Lee,per:title,film director
Spike_Lee,per:origin,American
Katie_Couric,per:title,founder
Katie_Couric,per:title,News Anchor
Katie_Couric,per:title,host
Katie_Couric,per:title,Assignment Editor
Katie_Couric,per:title,Assignment Editor
Katie_Couric,per:title,host
Pedro_Almodovar,per:date_of_birth,25 September 1949
Pedro_Almodovar,per:origin,Spanish
Pedro_Almodovar,per:title,director
Pedro_Almodovar,per:title,screenwriter
Richard_Shelby,per:title,politician
Richard_Shelby,per:origin,American
Richard_Shelby,per:countries_of_residence,United States
Richard_Shelby,per:title,Senator
Richard_Shelby,per:date_of_birth,"May 6 , 1934"
Richard_Shelby,per:title,Chairman
Richard_Shelby,per:title,Chairman
Richard_Shelby,per:cities_of_residence,Birmingham
Richard_Shelby,per:schools_attended,Birmingham School of Law
Richard_Shelby,per:countries_of_residence,United States
Vince_Carter,per:title,shooting guard
Vince_Carter,per:title,power forward
Vince_Carter,per:title,small forward
Valentina_Tereshkova,per:date_of_birth,6 March 1937
Valentina_Tereshkova,per:origin,Russian
Valentina_Tereshkova,per:title,factory worker
Valentina_Tereshkova,per:title,cosmonaut instructor
Valentina_Tereshkova,per:schools_attended,Zhukovsky Air Force Engineering Academy
Rob_Niedermayer,per:siblings,He
Rob_Niedermayer,per:title,defenceman
Rob_Niedermayer,per:siblings,Scott
Rob_Niedermayer,per:cities_of_residence,Cranbrook
Laura_Pausini,per:title,singer - songwriter
Laura_Pausini,per:origin,Italian
Laura_Pausini,per:date_of_birth,16 May 1974
Herb_Ritts,per:cities_of_residence,Los Angeles
Herb_Ritts,per:religion,Jewish
Herb_Ritts,per:children,His
Herb_Ritts,per:title,interior designer
Herb_Ritts,per:children,his
Herb_Ritts,per:schools_attended,Bard College
Herb_Ritts,per:schools_attended,Bard College
John_Danforth,per:title,Attorney General
John_Danforth,per:title,attorney
John_Danforth,per:origin,American
John_Danforth,per:title,politician
John_Danforth,per:title,Senator
John_Danforth,per:title,diplomat
John_Danforth,per:date_of_birth,"September 5 , 1936"
John_Danforth,per:countries_of_residence,United States
John_Danforth,per:title,Ambassador
John_Danforth,per:countries_of_residence,United States
John_Danforth,per:religion,Episcopal
John_Danforth,per:title,priest
John_Danforth,per:other_family,William H
John_Danforth,per:title,founder
John_Danforth,per:other_family,William Henry Danforth
John_Danforth,per:siblings,Danforth
John_Danforth,per:title,chancellor
Jose_Maria_Aznar,per:origin,Spanish
Jose_Maria_Aznar,per:schools_attended,Complutense University of Madrid
Jerry_Angelo,per:title,director
Jerry_Angelo,per:schools_attended,Miami University
Jerry_Angelo,per:title,scout
Jerry_Angelo,per:cities_of_residence,Chicago
Dave_Odom,per:origin,American
Dave_Odom,per:date_of_birth,"October 9 , 1942"
Dave_Odom,per:title,coach
Dave_Odom,per:schools_attended,East Carolina University
Dave_Odom,per:schools_attended,University of Virginia
Dave_Odom,per:schools_attended,Wake Forest University
Dave_Odom,per:title,assistant coach
Dave_Odom,per:title,captain
Dave_Odom,per:schools_attended,Goldsboro High School
Dave_Odom,per:schools_attended,Guilford College
Toby_Keith,per:origin,American
Toby_Keith,per:date_of_birth,"July 8 , 1961"
Toby_Keith,per:title,actor
Toby_Keith,per:title,songwriter
Toby_Keith,per:title,singer
John_Kerry,per:title,Envoy
John_Kerry,per:countries_of_residence,United States
John_Kerry,per:title,diplomat
John_Kerry,per:title,politician
John_Kerry,per:origin,American
John_Kerry,per:date_of_birth,"December 11 , 1943"
John_Kerry,per:title,Secretary of State
John_Kerry,per:countries_of_residence,United States
John_Kerry,per:title,attorney
John_Kerry,per:title,Lieutenant Governor
John_Kerry,per:title,candidate
John_Kerry,per:countries_of_residence,United States
John_Kerry,per:schools_attended,Yale University
John_Kerry,per:origin,Vietnam
John_Kerry,per:countries_of_residence,United States
John_Kerry,per:title,activist
Anne_Donovan,per:title,coach
Anne_Donovan,per:title,basketball player
Anne_Donovan,per:title,head coach
Nikki_McKibbin,per:title,singer - songwriter
Nikki_McKibbin,per:origin,American
Nikki_McKibbin,per:origin,American
Debbie_Allen,per:date_of_birth,"January 16 , 1950"
Debbie_Allen,per:title,actress
Debbie_Allen,per:origin,American
Debbie_Allen,per:title,principal choreographer
Debbie_Allen,per:title,teacher
Debbie_Allen,per:other_family,Lydia Grant
Debbie_Allen,per:title,principal choreographer
Debbie_Allen,per:title,teacher
Debbie_Allen,per:title,Actress
Debbie_Allen,per:title,director
Debbie_Allen,per:title,producer
Sonia_Gandhi,per:date_of_birth,9 December 1946
Sonia_Gandhi,per:spouse,Maino
Sonia_Gandhi,per:title,politician
Sonia_Gandhi,per:title,president
Sonia_Gandhi,per:title,party leader
Sonia_Gandhi,per:countries_of_residence,India
Sonia_Gandhi,per:title,Prime Minister
Sonia_Gandhi,per:title,party leader
Sonia_Gandhi,per:countries_of_residence,India
Sonia_Gandhi,per:religion,Roman Catholic
Sonia_Gandhi,per:cities_of_residence,Vicenza
Sonia_Gandhi,per:cities_of_residence,Cambridge
Sonia_Gandhi,per:cities_of_residence,Cambridge
Sonia_Gandhi,per:spouse,him
Sonia_Gandhi,per:countries_of_residence,India
Sonia_Gandhi,per:cities_of_residence,New Delhi
Sonia_Gandhi,per:title,Minister
Erik_Morales,per:title,boxer
Erik_Morales,per:origin,Mexico
Erik_Morales,per:title,boxer
Johnny_Tapia,per:title,boxer
Johnny_Tapia,per:stateorprovince_of_birth,New Mexico
Johnny_Tapia,per:city_of_birth,Albuquerque
Michael_Capellas,per:date_of_birth,"August 19 , 1954"
Michael_Capellas,per:origin,American
Michael_Capellas,per:title,executive
Michael_Capellas,per:title,CEO
Michael_Capellas,per:title,president
Michael_Capellas,per:title,president
Michael_Capellas,per:title,chairman
Michael_Capellas,per:title,chairman
Michael_Capellas,per:title,CEO
Michael_Capellas,per:spouse,Juliet
Jerry_Seinfeld,per:title,comedian
Jerry_Seinfeld,per:title,comedian
Jerry_Seinfeld,per:spouse,Jessica Seinfeld
Jerry_Seinfeld,per:title,author
Jerry_Seinfeld,per:title,philanthropist
Jerry_Seinfeld,per:spouse,He
Jerry_Seinfeld,per:title,philanthropist
Jerry_Seinfeld,per:title,author
Eddie_Murray,per:title,baseman
Eddie_Murray,per:title,first
Eddie_Murray,per:title,designated hitter
Eddie_Murray,per:date_of_birth,"February 24 , 1956"
Alessandro_Nesta,per:date_of_birth,19 March 1976
Alessandro_Nesta,per:origin,Italian
Alessandro_Nesta,per:title,manager
Alessandro_Nesta,per:title,Defender
James_Baker,per:title,attorney
James_Baker,per:date_of_birth,"April 28 , 1930"
James_Baker,per:origin,American
James_Baker,per:title,Chief of Staff
James_Baker,per:countries_of_residence,United States
James_Baker,per:countries_of_residence,United States
James_Baker,per:schools_attended,Hill School
James_Baker,per:schools_attended,Princeton University
James_Baker,per:city_of_birth,Houston
James_Baker,per:schools_attended,University of Texas School of Law
James_Baker,per:title,Undersecretary
James_Baker,per:title,Attorney General
Sarah_Weddington,per:origin,American
Sarah_Weddington,per:title,attorney
Sarah_Weddington,per:alternate_names,Norma McCorvey
Sarah_Weddington,per:date_of_birth,"February 5 , 1945"
Sarah_Weddington,per:parents,Lena Catherine
Sarah_Weddington,per:parents,Lena Catherine
Sarah_Weddington,per:stateorprovince_of_birth,Texas
Sarah_Weddington,per:cities_of_residence,Abilene
Sarah_Weddington,per:religion,Methodist
Steve_Stirling,per:title,assistant coach
Steve_Stirling,per:date_of_birth,"November 19 , 1949"
Steve_Stirling,per:title,head coach
Steve_Stirling,per:title,coach
Peter_Fonda,per:title,actor
Peter_Fonda,per:parents,Jane Fonda
Peter_Fonda,per:parents,Bridget Fonda
Peter_Fonda,per:parents,Henry Fonda
Peter_Fonda,per:siblings,Henry Fonda
Peter_Fonda,per:siblings,He
Peter_Fonda,per:siblings,He
Peter_Fonda,per:siblings,Bridget Fonda
Peter_Fonda,per:other_family,Jane Fonda
Peter_Fonda,per:title,Actor
Peter_Fonda,per:title,Actor
Peter_Fonda,per:date_of_birth,1982
Peter_Fonda,per:spouse,Frances Ford Seymour
Peter_Fonda,per:date_of_birth,1937
Peter_Fonda,per:city_of_birth,New York City
Peter_Fonda,per:date_of_birth,1908
Peter_Fonda,per:date_of_birth,1905
Peter_Fonda,per:parents,Henry Fonda
Peter_Fonda,per:spouse,Jane Fonda
Peter_Fonda,per:date_of_birth,1905
Peter_Fonda,per:date_of_birth,1908
Peter_Fonda,per:date_of_birth,1950
Peter_Fonda,per:parents,Fonda
Peter_Fonda,per:spouse,Frances Ford Seymour
